srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,Category_dtloader,Binary_dtloader
175.45.176.1,0,149.171.126.12,0,gmtp,INT,3e-06,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930708,1421930708,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,4,7,4,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930805,1421930805,0.008,0.0,0.0,0.0,0.0,0,2,0,0,0,11,11,2,6,2,2,2,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,ipcv,INT,6e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930690,1421930690,0.008,0.0,0.0,0.0,0.0,0,2,0,0,0,12,12,6,6,6,6,6,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930790,1421930790,0.008,0.0,0.0,0.0,0.0,0,2,0,0,0,10,10,5,4,4,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930728,1421930728,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,15,14,4,9,4,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930756,1421930756,0.009,0.0,0.0,0.0,0.0,0,2,0,0,0,15,15,2,3,2,2,2,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,nvp,INT,1.1e-05,180,0,254,0,0,0,-,65454544.0,0.0,2,0,0,0,0,0,90,0,0,0,0.0,0.0,1421930645,1421930645,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,14,15,14,14,14,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,3e-06,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930737,1421930737,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,11,11,5,5,4,4,5,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,irtp,INT,1e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930671,1421930671,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,21,16,4,6,4,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,sat-expak,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930687,1421930687,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,19,18,4,5,4,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930778,1421930778,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,6,6,4,5,4,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,any,INT,1.2e-05,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930686,1421930686,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,19,18,6,6,6,6,6,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,ipv6-no,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930684,1421930684,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,6,6,6,6,6,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,merit-inp,INT,1.1e-05,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930673,1421930673,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,22,17,6,7,4,4,6,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930808,1421930808,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,2,2,2,5,2,2,2,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930735,1421930735,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,11,11,4,8,4,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,argus,INT,1.1e-05,180,0,254,0,0,0,-,65454544.0,0.0,2,0,0,0,0,0,90,0,0,0,0.0,0.0,1421930645,1421930645,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,14,15,14,14,14,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,xnet,INT,1.1e-05,180,0,254,0,0,0,-,65454544.0,0.0,2,0,0,0,0,0,90,0,0,0,0.0,0.0,1421930645,1421930645,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,14,15,14,14,14,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,tp++,INT,5e-06,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930676,1421930676,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,23,18,6,8,6,6,6,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,ttp,INT,1.1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930698,1421930698,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,10,10,4,4,4,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,mhrp,INT,1e-06,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930679,1421930679,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,12,12,6,6,6,6,6,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,hmp,INT,5e-06,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930667,1421930667,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,6,6,7,6,6,6,6,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,gre,INT,1e-06,200,0,254,0,0,0,-,66666664.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930679,1421930679,0.012,0.0,0.0,0.0,0.0,0,2,0,0,0,12,12,6,6,6,6,6,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930743,1421930743,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,10,9,6,9,4,4,5,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,ipip,INT,7e-06,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930704,1421930704,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,8,9,4,4,4,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,pnni,INT,3e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930709,1421930709,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,6,8,6,6,6,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,sctp,INT,1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930723,1421930723,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,12,12,2,9,2,2,2,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,swipe,INT,1.1e-05,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930682,1421930682,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,6,5,4,4,5,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,1.1e-05,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930757,1421930757,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,8,7,2,6,2,2,2,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930805,1421930805,0.008,0.0,0.0,0.0,0.0,0,2,0,0,0,11,11,2,6,2,2,2,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,ax.25,INT,7e-06,200,0,254,0,0,0,-,114285712.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930704,1421930704,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,8,9,4,4,4,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,7e-06,200,0,254,0,0,0,-,114285712.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930771,1421930771,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,6,6,2,3,2,2,2,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,isis,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930720,1421930720,0.003,0.0,0.0,0.0,0.0,0,2,0,0,0,13,11,7,10,6,6,7,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,1.1e-05,200,0,254,0,0,0,-,800000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930757,1421930757,0.001,0.0,0.0,0.0,0.0,0,2,0,0,0,8,7,2,6,2,2,2,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,skip,INT,4e-06,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930684,1421930684,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,6,6,6,6,6,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930791,1421930791,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,10,10,4,5,4,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,ipnip,INT,5e-06,180,0,254,0,0,0,-,180000000.0,0.0,2,0,0,0,0,0,90,0,0,0,0.0,0.0,1421930602,1421930602,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,5,5,4,5,5,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,sat-expak,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930687,1421930687,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,19,18,4,5,4,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,leaf-2,INT,3e-06,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930670,1421930670,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,21,16,4,5,4,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930758,1421930758,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,8,7,3,6,2,2,3,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930730,1421930730,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,12,12,4,11,4,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930768,1421930768,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,11,11,2,2,2,2,2,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930749,1421930749,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,6,9,4,4,5,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,igp,INT,1.1e-05,180,0,254,0,0,0,-,65454544.0,0.0,2,0,0,0,0,0,90,0,0,0,0.0,0.0,1421930645,1421930645,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,14,15,14,14,14,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,secure-vmtp,INT,1e-05,200,0,254,0,0,0,-,133333328.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930697,1421930697,0.006,0.0,0.0,0.0,0.0,0,2,0,0,0,12,12,2,2,2,2,2,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,7e-06,200,0,254,0,0,0,-,114285712.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930785,1421930785,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,4,4,3,10,2,2,3,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930748,1421930748,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,2,4,2,2,2,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,ip,INT,5e-06,180,0,254,0,0,0,-,144000000.0,0.0,2,0,0,0,0,0,90,0,0,0,0.0,0.0,1421930602,1421930602,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,4,2,3,3,3,2,2,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,vines,INT,1.1e-05,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930698,1421930698,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,10,10,4,4,4,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,3pc,INT,1.1e-05,200,0,254,0,0,0,-,66666664.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930674,1421930674,0.012,0.0,0.0,0.0,0.0,0,2,0,0,0,22,17,5,7,4,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,cftp,INT,1.2e-05,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930686,1421930686,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,19,18,6,6,6,6,6,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930734,1421930734,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,10,10,3,5,2,2,2,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930733,1421930733,0.008,0.0,0.0,0.0,0.0,0,2,0,0,0,10,10,6,10,6,6,6,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,mux,INT,1.240606,400,0,254,0,0,0,-,1934.538574,0.0,4,0,0,0,0,0,100,0,0,0,584.81525,0.0,1421930666,1421930667,413.535344,0.0,0.0,0.0,0.0,0,2,0,0,0,6,6,7,6,6,6,6,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,ttp,INT,1.1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930698,1421930698,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,10,10,4,4,4,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930806,1421930806,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,11,11,3,6,2,2,3,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,pup,INT,1.1e-05,180,0,254,0,0,0,-,119999992.0,0.0,2,0,0,0,0,0,90,0,0,0,0.0,0.0,1421930645,1421930645,0.006,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,14,15,14,14,14,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,st2,INT,1.009718,360,0,254,0,0,0,-,2139.211182,0.0,4,0,0,0,0,0,90,0,0,0,475.973594,0.0,1421930622,1421930623,336.572656,0.0,0.0,0.0,0.0,0,2,0,0,0,3,2,2,2,2,2,2,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,4e-06,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930778,1421930778,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,6,6,4,5,4,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,any,INT,1.2e-05,200,0,254,0,0,0,-,66666664.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930686,1421930686,0.012,0.0,0.0,0.0,0.0,0,2,0,0,0,19,18,6,6,6,6,6,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,fire,INT,3e-06,200,0,254,0,0,0,-,114285712.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930720,1421930720,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,13,11,7,10,6,6,7,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930789,1421930789,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,10,10,2,2,2,2,2,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,rvd,INT,7.146575,400,0,254,0,0,0,-,335.825195,0.0,4,0,0,0,0,0,100,0,0,0,3368.9165,0.0,1421930681,1421930688,2382.19175,0.0,0.0,0.0,0.0,0,2,0,0,0,19,18,4,4,4,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,kryptolan,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930687,1421930687,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,19,18,4,5,4,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,nsfnet-igp,INT,1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930699,1421930699,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,10,10,2,2,2,2,2,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,1e-06,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930765,1421930765,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,16,16,4,4,4,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930743,1421930743,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,10,9,6,9,4,4,5,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,4e-06,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930754,1421930754,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,15,15,6,11,6,6,6,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,4e-06,200,0,254,0,0,0,-,114285712.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930754,1421930754,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,15,15,6,11,6,6,6,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,7e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930753,1421930753,0.008,0.0,0.0,0.0,0.0,0,2,0,0,0,11,11,5,5,4,4,5,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,encap,INT,4e-06,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930707,1421930707,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,4,8,4,4,4,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,pipe,INT,7e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930722,1421930722,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,10,10,6,9,6,6,6,Analysis,1,3,1
175.45.176.1,0,149.171.126.12,0,unas,INT,7e-06,200,0,254,0,0,0,-,114285712.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930775,1421930775,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,10,9,3,7,2,2,3,Analysis,1,3,1
175.45.176.2,15015,149.171.126.16,17525,tcp,FIN,0.380605,530,268,254,252,2,1,-,10026.14258,4708.293457,10,6,255,255,866541356,120021115,53,45,0,0,2089.180048,78.804812,1421930781,1421930781,36.795889,57.992199,0.166395,0.090633,0.075762,0,1,0,0,0,2,1,1,1,1,1,1,Shellcode,1,8,1
175.45.176.3,50552,149.171.126.18,19680,udp,INT,8e-06,360,0,254,0,0,0,-,180000000.0,0.0,2,0,0,0,0,0,180,0,0,0,0.0,0.0,1421930772,1421930772,0.008,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,4,1,1,1,1,Shellcode,1,8,1
175.45.176.2,31331,149.171.126.17,21148,tcp,FIN,0.179801,576,268,254,252,2,1,-,23092.19531,9966.574219,10,6,255,255,1228747705,26044889,58,45,0,0,990.213303,56.04393,1421930630,1421930630,18.502333,32.834801,0.06071,0.015622,0.045088,0,1,0,0,0,1,1,1,1,1,1,1,Shellcode,1,8,1
175.45.176.2,56114,149.171.126.12,12400,tcp,FIN,0.596564,490,354,254,252,2,1,-,5913.866699,4157.140137,10,8,255,255,2905179663,3808967293,49,44,0,0,3910.774501,138.017891,1421930745,1421930746,59.506778,79.118,0.103737,0.042734,0.061003,0,1,0,0,0,4,10,3,2,1,1,1,Shellcode,1,8,1
175.45.176.0,8304,149.171.126.17,12510,tcp,FIN,0.330257,564,268,254,252,2,1,-,12305.56836,5426.077148,10,6,255,255,336936935,1902760268,56,45,0,0,1708.500599,74.604867,1421930704,1421930705,31.344333,54.119602,0.10806,0.059652,0.048408,0,1,0,0,0,2,1,1,2,1,1,1,Shellcode,1,8,1
175.45.176.0,14036,149.171.126.12,23320,udp,INT,1.3e-05,500,0,254,0,0,0,-,153846160.0,0.0,2,0,0,0,0,0,250,0,0,0,0.0,0.0,1421930656,1421930656,0.013,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,1,1,1,1,Shellcode,1,8,1
175.45.176.2,49479,149.171.126.18,52814,tcp,FIN,0.217984,558,268,254,252,2,1,-,18460.07031,8220.787109,10,6,255,255,3932845694,666042279,56,45,0,0,1149.510387,60.458258,1421930640,1421930641,24.220444,41.281199,0.058407,0.01091,0.047497,0,1,0,0,0,1,2,1,1,1,1,1,Shellcode,1,8,1
175.45.176.2,38965,149.171.126.15,29063,tcp,FIN,0.346078,542,268,254,252,2,1,-,11280.69336,5178.023438,10,6,255,255,3288736143,544395258,54,45,0,0,1927.338492,91.344898,1421930814,1421930815,38.356444,57.264602,0.109033,0.059745,0.049288,0,1,0,0,0,6,1,1,2,1,1,1,Shellcode,1,8,1
175.45.176.3,58460,149.171.126.13,80,tcp,FIN,0.553215,1302,268,254,252,2,1,http,16948.20117,3239.246826,10,6,255,255,2998926059,2446852364,130,45,0,0,3146.843315,158.934672,1421930746,1421930747,57.611222,97.146602,0.154293,0.067479,0.086814,0,1,0,0,0,1,1,1,1,1,1,1,Worms,1,9,1
175.45.176.1,11509,149.171.126.14,80,tcp,FIN,0.476089,1296,268,254,252,2,1,http,19609.7793,3764.002197,10,6,255,255,3908003714,4284050677,130,45,0,0,2719.321673,140.007906,1421930778,1421930778,52.898778,75.371797,0.104906,0.070645,0.034261,0,1,0,0,0,1,1,1,7,1,1,1,Worms,1,9,1
175.45.176.2,54215,149.171.126.11,80,tcp,FIN,3.422533,3006,482406,254,252,2,184,http,6914.177246,1124570.625,62,372,255,255,202555155,764567684,48,1297,0,0,2660.789828,1101.114492,1421930668,1421930672,56.1071,9.093644,0.102029,0.048024,0.054005,0,1,0,0,0,1,1,2,1,1,1,1,Worms,1,9,1
175.45.176.0,6240,149.171.126.12,69,udp,INT,4e-06,92,0,254,0,0,0,-,92000000.0,0.0,2,0,0,0,0,0,46,0,0,0,0.0,0.0,1421930755,1421930755,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,1,15,4,1,1,1,1,Worms,1,9,1
59.166.0.5,36705,149.171.126.2,5190,tcp,FIN,0.078353,1272,2468,31,29,4,4,-,121807.7109,236264.0781,16,16,255,255,1574516292,1574822144,80,154,0,0,332.061605,8.925821,1421930939,1421930939,5.1994,5.187267,0.000662,0.000529,0.000133,0,0,0,0,0,6,2,1,4,2,1,1,Normal,0,0,0
59.166.0.1,14087,149.171.126.7,41759,tcp,FIN,0.046783,2766,24010,31,29,7,16,-,462390.1875,4012568.75,44,44,255,255,2779197631,2803051369,63,546,0,0,68.276497,69.419338,1421930959,1421930959,1.080302,1.100214,0.000705,0.000569,0.000136,0,0,0,0,0,7,7,3,5,1,1,1,Normal,0,0,0
59.166.0.3,45983,149.171.126.3,6162,tcp,FIN,0.030738,2334,12896,31,29,7,11,-,590799.6875,3263192.25,36,36,255,255,2854295954,749516681,65,358,0,0,58.071488,58.644846,1421930981,1421930981,0.8698,0.861571,0.000729,0.000578,0.000151,0,0,0,0,0,6,2,3,5,1,1,1,Normal,0,0,0
59.166.0.5,1115,149.171.126.9,53,udp,CON,0.001008,146,178,31,29,0,0,dns,579365.0625,706349.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421930863,1421930863,0.001,0.006,0.0,0.0,0.0,0,0,0,0,0,5,4,2,4,3,1,2,Normal,0,0,0
175.45.176.1,31955,149.171.126.13,179,tcp,FIN,0.617915,1114,354,254,252,2,1,-,12985.60547,4013.49707,10,8,255,255,4071223751,2556585058,111,44,0,0,4490.935468,112.941133,1421931139,1421931139,67.173333,74.47057,0.130002,0.09661,0.033392,0,1,0,0,0,5,5,1,4,1,1,1,Fuzzers,1,1,1
